Date,Price
2019-05-01,354685
2019-05-14,356914
2019-05-27,357082
2019-06-09,359247
2019-06-22,358634
2019-07-05,360029
2019-07-18,360373
2019-07-31,360857
2019-08-13,361660
2019-08-26,362572
2019-09-08,363753
2019-09-21,364195
2019-10-04,364748
2019-10-18,366218
2019-10-31,366600
2019-11-13,369506
2019-11-26,370035
2019-12-09,371350
2019-12-22,371637
2020-01-04,372196
2020-01-17,373070
2020-01-30,374625
2020-02-12,376905
2020-02-25,380995
2020-03-09,383982
2020-03-22,385663
2020-04-04,385964
2020-04-17,386059
2020-04-30,386623
2020-05-13,386753
2020-05-26,386505
2020-06-08,388953
2020-06-21,391194
2020-07-04,391727
2020-07-17,394900
2020-07-30,396673
2020-08-12,397739
2020-08-25,399067
2020-09-07,399279
2020-09-20,401300
2020-10-03,401784
2020-10-16,401408
2020-10-29,401428
2020-11-11,400307
2020-11-24,401549
2020-12-07,401184
2020-12-20,400723
2021-01-02,400483
2021-01-15,400753
2021-01-28,400852
2021-02-10,401560
2021-02-23,402605
2021-03-09,404498
2021-03-22,405626
2021-04-04,408614
2021-04-17,409949
2021-04-30,411575
2021-05-13,413940
2021-05-26,415088
2021-06-08,417195
2021-06-21,417790
2021-07-04,418666
2021-07-17,420590
2021-07-30,420926
2021-08-12,422776
2021-08-25,423789
2021-09-07,423679
2021-09-20,424705
2021-10-03,427454
2021-10-16,430232
2021-10-29,433082
2021-11-11,436187
2021-11-24,437746
2021-12-07,439002
2021-12-20,441678
2022-01-02,443216
2022-01-15,445027
2022-01-28,448312
2022-02-10,451979
2022-02-23,455943
2022-03-08,458974
2022-03-21,464139
2022-04-03,467385
2022-04-16,471529
2022-04-29,474312
2022-05-12,475934
2022-05-25,477231
2022-06-07,478556
2022-06-20,479885
2022-07-03,481866
2022-07-16,483370
2022-07-29,483643
2022-08-12,484836
2022-08-25,487049
2022-09-07,487205
2022-09-20,487346
2022-10-03,487183
2022-10-16,487956
2022-10-29,488845
2022-11-11,489617
2022-11-24,491018
2022-12-07,492090
2022-12-20,492553
2023-01-02,493287
2023-01-15,492183
2023-01-28,489170
2023-02-10,486094
2023-02-23,482970
2023-03-08,479361
2023-03-21,472940
2023-04-03,468230
2023-04-16,464952
2023-04-29,463583
2023-05-12,464111
2023-05-25,463633
2023-06-07,464266
2023-06-20,464226
2023-07-03,464166
