Date,Price
2020-09-07,646754
2020-09-20,646983
2020-10-03,651942
2020-10-16,653393
2020-10-29,654757
2020-11-11,656991
2020-11-24,658776
2020-12-07,661583
2020-12-20,663151
2021-01-02,663283
2021-01-15,663303
2021-01-28,666066
2021-02-10,669250
2021-02-23,671026
2021-03-09,674643
2021-03-22,682949
2021-04-04,688948
2021-04-17,690915
2021-04-30,695436
2021-05-13,697146
2021-05-26,701161
2021-06-08,702825
2021-06-21,703918
2021-07-04,706070
2021-07-17,708776
2021-07-30,709424
2021-08-12,714271
2021-08-25,715319
2021-09-07,715167
2021-09-20,718215
2021-10-03,724338
2021-10-16,730198
2021-10-29,734238
2021-11-11,737818
2021-11-24,742294
2021-12-07,745589
2021-12-20,749032
2022-01-02,751729
2022-01-15,755131
2022-01-28,759369
2022-02-10,764624
2022-02-23,769794
2022-03-08,774418
2022-03-21,778341
2022-04-03,781990
2022-04-16,789483
2022-04-29,793708
2022-05-12,796734
2022-05-25,803174
2022-06-07,806329
2022-06-20,808666
2022-07-03,813870
2022-07-16,818018
2022-07-29,821217
2022-08-12,821788
2022-08-25,824971
2022-09-07,826811
2022-09-20,828497
2022-10-03,831278
2022-10-16,838104
2022-10-29,840609
2022-11-11,842328
2022-11-24,843660
2022-12-07,840496
2022-12-20,841038
2023-01-02,840163
2023-01-15,836159
2023-01-28,828863
2023-02-10,816451
2023-02-23,811373
2023-03-08,805715
2023-03-21,798433
2023-04-03,789976
2023-04-16,785199
2023-04-29,792034
2023-05-12,795588
2023-05-25,794931
2023-06-07,793969
2023-06-20,793889
2023-07-03,792696
2023-07-16,794648
2023-07-29,798604
2023-08-11,799224
2023-08-24,802334
2023-09-06,805356
2023-09-19,806953
2023-10-02,806116
2023-10-15,805920
2023-10-28,802842
2023-11-10,802839
2023-11-23,806908
2023-12-06,806213
2023-12-19,807386
